"ID"	"kmer_coverage"	"bioproject"	"biosample"	"bioproject_title"	"bioproject_description"	"refs"	"sample_acc"	"assay_type"	"center_name"	"experiment"	"sample_name"	"organism"	"longitude"	"latitude"	"selected_location"	"locations"	"disease_source"	"disease_text"	"do_label"	"do_id"	"tissue"	"tissue_source"	"tissue_text"	"bto_id"	"contigs_n50"	"contigs_nbseq"	"contigs_maxlen"	"contigs_sumlen"	"unitigs_n50"	"unitigs_nbseq"	"unitigs_maxlen"	"unitigs_sumlen"	"instrument"	"librarylayout"	"libraryselection"	"librarysource"	"library_name"	"platform"	"sra_study"	"releasedate"	"mbytes"	"avgspotlen"	"mbases"	"biosamplemodel_sam"	"collection_date_sam"	"location_count"	"location_avg_coverage"	"location_max_coverage"	"location_min_coverage"	"location_med_coverage"
"SRR11219118"	"1"	"PRJNA609403"	"SAMN14252034"	"The Value of High-throughput Sequencing in the Diagnosis of Infectious Diseases of the Central Nervous System"	"Metagenomic Next-Generation Sequencing for Diagnosis of Infectious Encephalitis and Meningitis"	""	"SRS6241777"	"WGS"	"CHINESE PLA GENERAL HOSPITAL"	"SRX7831232"	"17S0837094"	"human metagenome"	"116.109"	"39.54"	"lat_lon"	"{""geo_loc_name"":[116.38765,39.90657],""geo_loc_name_sam"":[116.38765,39.90657],""geo_loc_name_country_calc"":[116.38765,39.90657]}"	"host_disease"	"meningitis"	"meningitis"	"DOID_9471"	""	""	""	""	"219"	"2683"	"6133"	"256549"	"38"	"62570"	"461"	"2611159"	"Ion Torrent Proton"	"SINGLE"	"RANDOM"	"METAGENOMIC"	"17S0837094"	"ION_TORRENT"	"SRP251386"	"2020-03-03T00:00:00"	"43"	"62"	"55"	"Metagenome or environmental"	"2017-09-07"	"1"	"1"	"1"	"1"	"1"
"ERR1279052"	"1"	"PRJEB12814"	"SAMEA3878786"	"Longitudinal whole genome sequencing of cytomegalovirus from children"	"Cytomegalovirus can cause fatal pneumonitis and colitis in the immunocompromised, as well as increasing the risk of organ rejection in transplant patients. With the advent of new anti-CMV drugs there is considerable interest in using virus sequence data to monitor emerging resistance and identify new mutations.   We used the Sure Select capture method and deep sequencing of CMV DNA  from 11 immunosuppressed paediatric patients receiving single or combination anti-CMV treatment who were serially sampled over periods of 1-27 weeks."	"PMC:6667795,6431178,11326829,5016526"	"ERS1065920"	"WGS"	"UCL"	"ERX1350658"	"SAMEA3878786"	"Human betaherpesvirus 5"	"-0.12721"	"51.50643"	"geo_loc_name"	"{""INSDC center name"": [-0.13563, 51.52149], ""geo_loc_name_country_calc"": [""-0.12721"", ""51.50643""]}"	""	""	""	""	""	""	""	""	"208"	"229118"	"12545"	"35444098"	"127"	"1026019"	"930"	"77371448"	"Illumina MiSeq"	"PAIRED"	"Hybrid Selection"	"GENOMIC"	"unspecified"	"ILLUMINA"	"ERP014331"	"2016-02-27T00:00:00"	"205"	"374"	"385"	""	"2015-01-01"	"6"	"0.78"	"1"	"0.54"	"0.78"
"ERR244058"	"1"	"PRJEB2768"	"SAMEA1709588"	"Herpesvirus_whole_genome_sequencing"	"Very little is known about genome diversity of herpesviruses and there are currently very few genome sequences in Genbank. Whole genome sequencing of large DNA viruses is complicated by the difficulty in separating virus DNA from human DNA. In this project we will address this issue by using Agilent SureSelect technology and Illumina deep sequencing to sequence several members of the herpesvirus family, including Epstein Barr virus (EBV, HHV4), Kaposi’s sarcoma associated herpesvirus (KSHV, HHV8) and varicella zoster virus (VZV, HHV3). We have designed custom baits to the available reference sequences and will use these to pull out virus sequence from host DNA and then Illumina sequence the captured virus DNA. The short read data will be assembled into a genome consensus sequence for each virus and importantly, allow analysis of virus minority species, which may be important for pathogenesis.  We will use a range of samples including DNA from cell lines latently infected with either EBV or KSHV or both viruses. These data will enable an initial estimation of genome diversity and highlight differences at the genetic level between EBV and KSHV from different cell lines. Further studies will generate herpesvirus genome sequences from clinical samples, including varicella, Kaposi’s sarcoma and nasopharyngeal carcinoma to investigate virus genetic diversity and pathogenic determinants.  http://www.sanger.ac.uk/resources/downloads/viruses/herpesviridae-lymphocryptovirus  http://www.sanger.ac.uk/resources/downloads/viruses/herpesviridae-rhadinovirus  http://www.sanger.ac.uk/resources/downloads/viruses/herpesviridae-simplexvirus"	"PMC:11943181,8235469"	"ERS074887"	"WGS"	"SC"	"ERX218592"	"SAMEA1709588"	"Human alphaherpesvirus 3"	"-81.04537"	"33.99882"	"INSDC center name"	""	""	""	""	""	""	""	""	""	"34"	"105099"	"1452"	"3886743"	"34"	"1465485"	"536"	"55177706"	"Illumina HiSeq 2000"	"PAIRED"	"RANDOM"	"GENOMIC"	"2674287"	"ILLUMINA"	"ERP001026"	"2013-06-13T00:00:00"	"1361"	"200"	"2582"	""	""	"39"	"0.95"	"1"	"0.52"	"1"
"ERR832443"	"1"	"PRJEB9772"	"SAMEA3311942"	"vzv latency"	"vzv latency"	""	"ERS688063"	"RNA-Seq"	"BAR ILAN"	"ERX912517"	"SAMEA3311942"	"Human alphaherpesvirus 3"	"34.84447"	"32.06939"	"INSDC center name"	""	""	""	""	""	""	""	""	""	"199"	"254293"	"2462"	"24781908"	"46"	"4863860"	"652"	"219777677"	"Illumina HiSeq 2500"	"SINGLE"	"unspecified"	"TRANSCRIPTOMIC"	"unspecified"	"ILLUMINA"	"ERP010915"	"2016-05-06T00:00:00"	"1802"	"51"	"2828"	""	""	"4"	"0.95"	"1"	"0.89"	"0.96"
"ERR244055"	"1"	"PRJEB2768"	"SAMEA1709560"	"Herpesvirus_whole_genome_sequencing"	"Very little is known about genome diversity of herpesviruses and there are currently very few genome sequences in Genbank. Whole genome sequencing of large DNA viruses is complicated by the difficulty in separating virus DNA from human DNA. In this project we will address this issue by using Agilent SureSelect technology and Illumina deep sequencing to sequence several members of the herpesvirus family, including Epstein Barr virus (EBV, HHV4), Kaposi’s sarcoma associated herpesvirus (KSHV, HHV8) and varicella zoster virus (VZV, HHV3). We have designed custom baits to the available reference sequences and will use these to pull out virus sequence from host DNA and then Illumina sequence the captured virus DNA. The short read data will be assembled into a genome consensus sequence for each virus and importantly, allow analysis of virus minority species, which may be important for pathogenesis.  We will use a range of samples including DNA from cell lines latently infected with either EBV or KSHV or both viruses. These data will enable an initial estimation of genome diversity and highlight differences at the genetic level between EBV and KSHV from different cell lines. Further studies will generate herpesvirus genome sequences from clinical samples, including varicella, Kaposi’s sarcoma and nasopharyngeal carcinoma to investigate virus genetic diversity and pathogenic determinants.  http://www.sanger.ac.uk/resources/downloads/viruses/herpesviridae-lymphocryptovirus  http://www.sanger.ac.uk/resources/downloads/viruses/herpesviridae-rhadinovirus  http://www.sanger.ac.uk/resources/downloads/viruses/herpesviridae-simplexvirus"	"PMC:11943181,8235469"	"ERS074884"	"WGS"	"SC"	"ERX218589"	"SAMEA1709560"	"Human alphaherpesvirus 3"	"-81.04537"	"33.99882"	"INSDC center name"	""	""	""	""	""	""	""	""	""	"42"	"34067"	"3031"	"1768331"	"35"	"681806"	"884"	"27353647"	"Illumina HiSeq 2000"	"PAIRED"	"RANDOM"	"GENOMIC"	"2674284"	"ILLUMINA"	"ERP001026"	"2013-06-13T00:00:00"	"550"	"200"	"892"	""	""	"39"	"0.95"	"1"	"0.52"	"1"
"SRR4019612"	"1"	"PRJNA338650"	"SAMN05560335"	"Cell responses to dysregulated VZV-induced cell-cell fusion"	"The highly conserved herpesvirus glycoprotein complex, gB/gH-gL, mediates membrane fusion during virion entry and cell-cell fusion.  Varicella-zoster virus (VZV) characteristically forms multi-nucleated cells, or syncytia, during the infection of human tissues but little is known about this process.  The cytoplasmic domain of VZV gB (gBcyt) has been implicated in cell-cell fusion regulation because a gB[Y881F] substitution causes hyperfusion.  The gBcyt regulation is necessary for VZV pathogenesis as the hyperfusogenic mutant gB[Y881F] is severely attenuated in human skin xenografts.  In this study, gBcyt regulated fusion was investigated by comparing melanoma cells infected with wild type-like VZV or hyperfusogenic mutants.  The gB[Y881F] mutant exhibited dramatically accelerated syncytia formation in melanoma cells caused by fusion of infected cells with many uninfected cells, increased cytoskeleton reorganization and rapid displacement of nuclei to dense central structures when compared to pOka using live cell confocal microscopy.  VZV and human transcriptomes were concurrently investigated using RNA-seq to identify viral and cellular responses induced when the gBcyt regulation was disrupted by the gB[Y881F] substitution.  The expression of four vital VZV genes, ORF61 and glycoproteins, gC, gE and gI, was significantly reduced at 36 hours post infection for the hyperfusogenic mutants.  Importantly, hierarchical clustering demonstrated an association of differential gene expression with dysregulated gBcyt-mediated fusion.  A subset of Ras GTPase genes linked to membrane remodeling were upregulated in cells infected with the hyperfusogenic mutants.  These data implicate the gBcyt in the regulation gB fusion function that, if unmodulated, triggers cellular processes leading to hyperfusion that attenuates VZV infection.Overall design: Biological duplicates from 3 time points (12, 24 and 36 hours post infection) of uninfected MeWo cells or MeWo cells infected with varicella-zoster virus strain pOka or mutants gB[Y881F], gB[Y920F] or gB[Y881/920F]"	"PubMed:27795423"	"SRS1610257"	"RNA-Seq"	"GEO"	"SRX2013133"	"GSM2267746"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	""	""	""	"474"	"42903"	"6732"	"10974158"	"55"	"820259"	"2308"	"48145691"	"Illumina HiSeq 2000"	"SINGLE"	"cDNA"	"TRANSCRIPTOMIC"	""	"ILLUMINA"	"SRP081284"	"2017-03-01T00:00:00"	"410"	"51"	"655"	""	""	"0"	""	""	""	""
"SRR23244942"	"1"	"PRJNA928395"	"SAMN32930957"	"Gene expression based molecular test as diagnostic aid for the differential diagnosis of psoriasis and eczema in formalin fixed and paraffin embedded tissue, microbiopsies and tape strips"	"Development of a real-time PCR based molecular classifier to distinguish psoriasis from eczema in FFPE-fixed skin samples and evaluation of the use of minimally invasive microbiopsies and tape strips for molecular diagnosis.Overall design: Performing gene expression analysis using data obtained from RNA-seq of macrobiopsies and microbiopsies of eczema and psoriasis patients"	"PubMed:36889660"	"SRS16601520"	"RNA-Seq"	"ZAUM – CENTER OF ALLERGY AND ENVIRONMENT, TECHNICAL UNIVERSITY OF MUNICH AND HELMHOLTZ CENTER MUNICH"	"SRX19190955"	"GSM6996028"	"Homo sapiens"	""	""	""	""	"condition"	"psoriasis"	"psoriasis"	"DOID_8893"	""	""	""	""	"216"	"643561"	"8102"	"91100334"	"117"	"3571592"	"1853"	"279706202"	"Illumina HiSeq 4000"	"PAIRED"	"cDNA"	"TRANSCRIPTOMIC"	"GSM6996028"	"ILLUMINA"	"SRP419280"	"2023-03-01T00:00:00"	"532"	"272"	"1314"	""	""	"0"	""	""	""	""
"SRR23991656"	"1"	"PRJNA949617"	"SAMN33950834"	"Lack of strong innate immune reactivity renders macrophages alone unable to control productive Varicella-Zoster Virus infection in an isogenic human iPSC-derived neuronal co-culture model."	"With Varicella-Zoster Virus (VZV) being an exclusive human pathogen, human induced pluripotent stem cell (hiPSC)-derived neural cell culture models are an emerging tool to investigate VZV neuro-immune interactions. Using a compartmentalized hiPSC-derived neuronal model allowing axonal VZV infection, we previously demonstrated that paracrine interferon (IFN)-α2 signalling is required to activate a broad spectrum of interferon-stimulated genes able to counteract a productive VZV infection in hiPSC-neurons. In this new study, we now investigated whether innate immune signalling by VZV-challenged macrophages was able to orchestrate an antiviral immune response in VZV-infected hiPSC-neurons. In order to establish an isogenic hiPSC-neuron / hiPSC-macrophage co-culture model, hiPSC-macrophages were generated and characterised for phenotype, gene expression, cytokine production and phagocytic capacity. Even though immunological competence of hiPSC-macrophages was shown following stimulation with the VZV mimic poly(dA:dT) or treatment with IFN-α2, hiPSC-macrophages in co-culture with VZV-infected hiPSC-neurons were unable to mount an antiviral immune response capable of suppressing a productive neuronal VZV infection. Subsequently, a comprehensive RNA-Seq analysis confirmed the lack of strong immune responsiveness by hiPSC-neurons and hiPSC-macrophages upon, respectively, VZV infection or challenge. This may suggest the need of other cell types, like T-cells or other innate immune cells, to (co-)orchestrate an efficient antiviral immune response against VZV-infected neurons.Overall design: We generated bulk RNA-seq samples from both hiPSC-neurons and hiPSC-macrophages, stimulated with the pro-inflammatory pdAT or cell-free VZV-eGFP/ORF23."	"PubMed:37287975"	"SRS17157613"	"RNA-Seq"	"VACCINE AND INFECTIOUS DISEASE INSTITUTE (VAXINFECTIO), UNIVERSITY OF ANTWERP"	"SRX19795191"	"GSM7120117"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	""	""	""	"32"	"444078"	"615"	"15706155"	"32"	"1865605"	"390"	"66775854"	"NextSeq 500"	"SINGLE"	"cDNA"	"TRANSCRIPTOMIC"	"GSM7120117"	"ILLUMINA"	"SRP429741"	"2023-04-19T00:00:00"	"107"	"148"	"251"	""	""	"0"	""	""	""	""
"SRR23991558"	"1"	"PRJNA949617"	"SAMN33950810"	"Lack of strong innate immune reactivity renders macrophages alone unable to control productive Varicella-Zoster Virus infection in an isogenic human iPSC-derived neuronal co-culture model."	"With Varicella-Zoster Virus (VZV) being an exclusive human pathogen, human induced pluripotent stem cell (hiPSC)-derived neural cell culture models are an emerging tool to investigate VZV neuro-immune interactions. Using a compartmentalized hiPSC-derived neuronal model allowing axonal VZV infection, we previously demonstrated that paracrine interferon (IFN)-α2 signalling is required to activate a broad spectrum of interferon-stimulated genes able to counteract a productive VZV infection in hiPSC-neurons. In this new study, we now investigated whether innate immune signalling by VZV-challenged macrophages was able to orchestrate an antiviral immune response in VZV-infected hiPSC-neurons. In order to establish an isogenic hiPSC-neuron / hiPSC-macrophage co-culture model, hiPSC-macrophages were generated and characterised for phenotype, gene expression, cytokine production and phagocytic capacity. Even though immunological competence of hiPSC-macrophages was shown following stimulation with the VZV mimic poly(dA:dT) or treatment with IFN-α2, hiPSC-macrophages in co-culture with VZV-infected hiPSC-neurons were unable to mount an antiviral immune response capable of suppressing a productive neuronal VZV infection. Subsequently, a comprehensive RNA-Seq analysis confirmed the lack of strong immune responsiveness by hiPSC-neurons and hiPSC-macrophages upon, respectively, VZV infection or challenge. This may suggest the need of other cell types, like T-cells or other innate immune cells, to (co-)orchestrate an efficient antiviral immune response against VZV-infected neurons.Overall design: We generated bulk RNA-seq samples from both hiPSC-neurons and hiPSC-macrophages, stimulated with the pro-inflammatory pdAT or cell-free VZV-eGFP/ORF23."	"PubMed:37287975"	"SRS17157638"	"RNA-Seq"	"VACCINE AND INFECTIOUS DISEASE INSTITUTE (VAXINFECTIO), UNIVERSITY OF ANTWERP"	"SRX19795216"	"GSM7120141"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	""	""	""	"32"	"1288491"	"559"	"47298437"	"33"	"4364455"	"438"	"159863816"	"NextSeq 500"	"SINGLE"	"cDNA"	"TRANSCRIPTOMIC"	"GSM7120141"	"ILLUMINA"	"SRP429741"	"2023-04-19T00:00:00"	"234"	"148"	"535"	""	""	"0"	""	""	""	""
"SRR19738263"	"1"	"PRJNA850448"	"SAMN29182096"	"Transcriptional response to VZV infection is modulated by RNA Polymerase III in lung epithelial cell lines"	"Short interspersed nuclear elements (SINEs) are retrotransposons that generate exclusively double-stranded noncoding RNAs transcribed by the ancestral RNA polymerase III (Pol III), a multi-subunit polymerase. Although SINE ncRNAs are generally transcriptionally repressed, they can be induced in response to viral infections and can stimulate immune signaling pathways. Indeed, mutations in Pol III have been associated with poor antiviral interferon response following infection with varicella zoster virus (VZV). In this study, we probed the role of Pol III transcripts in the detection and initial immune response to VZV by characterizing the transcriptional response following VZV infection of wild type A549 lung epithelial cells as well as A549 cells lacking specific RNA sensor MAVS, or interferon-stimulated genes RNase L and PKR in presence or absence of functional RNA Pol III. Multiple components of the antiviral sensing and interferon signaling pathways were involved in restricting VZV replication in lung epithelial cells thus suggesting an innate defense system with built-in redundancy. In addition, RNase L deficiency led to a unique transcription profile indicating that RNA Pol III transcriptcs can act as immune sensors of VZV infection. Collectively, these findings suggest an essential role for RNA Pol III in the antiviral response to VZV infection."	"PMC:9359802"	"SRS13477241"	"RNA-Seq"	"UNIVERSITY OF KENTUCKY"	"SRX15784117"	"A549_RL6KO"	"Homo sapiens"	""	""	""	""	""	""	""	""	"lung"	"tissue"	"lung"	"BTO_0000763"	"285"	"1480175"	"13827"	"248823188"	"81"	"9688488"	"2761"	"631940139"	"Illumina HiSeq 4000"	"PAIRED"	"cDNA"	"GENOMIC"	"RL_siCtrl_Infected_-50-R"	"ILLUMINA"	"SRP382324"	"2022-07-12T00:00:00"	"2757"	"283"	"9056"	"Human"	""	"0"	""	""	""	""
